离,lí,li,2,亠,lv1
紊,wěn,wen,3,糸,lv1
唐,táng,tang,2,口,lv1
瓷,cí,ci,2,瓦,lv1
资,zī,zi,1,贝,lv1
凉,liáng,liang,2,冫,lv1
凉,liàng,liang,4,冫,lv1
站,zhàn,zhan,4,立,lv1
剖,pōu,pou,1,刂,lv1
竞,jìng,jing,4,立,lv1
部,bù,bu,4,阝,lv1
旁,páng,pang,2,方,lv1
旁,bàng,bang,4,方,lv1
旅,lǚ,lv,3,方,lv1
畜,xù,xu,4,田,lv1
畜,chù,chu,4,田,lv1
阅,yuè,yue,4,门,lv1
羞,xiū,xiu,1,羊,lv1
羔,gāo,gao,1,灬,lv1
瓶,píng,ping,2,瓦,lv1
拳,quán,quan,2,手,lv1
粉,fěn,fen,3,米,lv1
料,liào,liao,4,斗,lv1
益,yì,yi,4,皿,lv1
兼,jiān,jian,1,丷,lv1
烤,kǎo,kao,3,火,lv1
烘,hōng,hong,1,火,lv1
烦,fán,fan,2,火,lv1
烧,shāo,shao,1,火,lv1
烛,zhú,zhu,2,火,lv1
烟,yān,yan,1,火,lv1
烙,lào,lao,4,火,lv1
烙,luò,luo,4,火,lv1
递,dì,di,4,辶,lv1
涛,tāo,tao,1,氵,lv1
浙,zhè,zhe,4,氵,lv1
涝,lào,lao,4,氵,lv1
浦,pǔ,pu,3,氵,lv1
酒,jiǔ,jiu,3,酉,lv1
涉,shè,she,4,氵,lv1
消,xiāo,xiao,1,氵,lv1
涡,wō,wo,1,氵,lv1
涡,guō,guo,1,氵,lv1
浩,hào,hao,4,氵,lv1
海,hǎi,hai,3,氵,lv1
涂,tú,tu,2,氵,lv1
浴,yù,yu,4,氵,lv1
浮,fú,fu,2,氵,lv1
涣,huàn,huan,4,氵,lv1
涤,dí,di,2,氵,lv1
流,liú,liu,2,氵,lv1
润,rùn,run,4,氵,lv1
涧,jiàn,jian,4,氵,lv1
涕,tì,ti,4,氵,lv1
浪,làng,lang,4,氵,lv1
浸,jìn,jin,4,氵,lv1
涨,zhǎng,zhang,3,氵,lv1
涨,zhàng,zhang,4,氵,lv1
烫,tàng,tang,4,火,lv1
涩,sè,se,4,氵,lv1
涌,yǒng,yong,3,氵,lv1
涌,chōng,chong,1,氵,lv1
悖,bèi,bei,4,忄,lv1
悟,wù,wu,4,忄,lv1
悄,qiǎo,qiao,3,忄,lv1
悄,qiāo,qiao,1,忄,lv1
悍,hàn,han,4,忄,lv1
悔,huǐ,hui,3,忄,lv1
悯,mǐn,min,3,忄,lv1
悦,yuè,yue,4,忄,lv1
害,hài,hai,4,宀,lv1
宽,kuān,kuan,1,宀,lv1
家,jiā,jia,1,宀,lv1
家,jia,jia,0,宀,lv1
家,jie,jie,0,宀,lv1
宵,xiāo,xiao,1,宀,lv1
宴,yàn,yan,4,宀,lv1
宾,bīn,bin,1,宀,lv1
窍,qiào,qiao,4,穴,lv1
窄,zhǎi,zhai,3,穴,lv1
容,róng,rong,2,宀,lv1
宰,zǎi,zai,3,宀,lv1
案,àn,an,4,木,lv1
请,qǐng,qing,3,讠,lv1
朗,lǎng,lang,3,月,lv1
诸,zhū,zhu,1,讠,lv1
诺,nuò,nuo,4,讠,lv1
读,dú,du,2,讠,lv1
读,dòu,dou,4,讠,lv1
扇,shàn,shan,4,户,lv1
扇,shān,shan,1,户,lv1
诽,fěi,fei,3,讠,lv1
袜,wà,wa,4,衤,lv1
袖,xiù,xiu,4,衤,lv1
袍,páo,pao,2,衤,lv1
被,bèi,bei,4,衤,lv1
被,pī,pi,1,衤,lv1
祥,xiáng,xiang,2,礻,lv1
课,kè,ke,4,讠,lv1
冥,míng,ming,2,冖,lv1
谁,shuí,shui,2,讠,lv1
调,tiáo,tiao,2,讠,lv1
调,diào,diao,4,讠,lv1
调,zhōu,zhou,1,讠,lv1
冤,yuān,yuan,1,冖,lv1
谅,liàng,liang,4,讠,lv1
谆,zhūn,zhun,1,讠,lv1
谈,tán,tan,2,讠,lv1
谊,yì,yi,4,讠,lv1
剥,bāo,bao,1,刂,lv1
剥,bō,bo,1,刂,lv1
恳,kěn,ken,3,心,lv1
展,zhǎn,zhan,3,尸,lv1
剧,jù,ju,4,刂,lv1
屑,xiè,xie,4,尸,lv1
弱,ruò,ruo,4,弓,lv1
陵,líng,ling,2,阝,lv1
祟,suì,sui,4,示,lv1
陶,táo,tao,2,阝,lv1
陷,xiàn,xian,4,阝,lv1
陪,péi,pei,2,阝,lv1
娱,yú,yu,2,女,lv1
娟,juān,juan,1,女,lv1
恕,shù,shu,4,心,lv1
娥,é,e,2,女,lv1
娘,niáng,niang,2,女,lv1
通,tōng,tong,1,辶,lv1
能,néng,neng,2,月,lv1
能,nài,nai,4,月,lv1
难,nán,nan,2,隹,lv1
难,nàn,nan,4,隹,lv1
难,nuó,nuo,2,隹,lv1
预,yù,yu,4,页,lv1
桑,sāng,sang,1,木,lv1
绢,juàn,juan,4,纟,lv1
绣,xiù,xiu,4,纟,lv1
验,yàn,yan,4,马,lv1
继,jì,ji,4,纟,lv1
骏,jùn,jun,4,马,lv1
球,qiú,qiu,2,王,lv1
琐,suǒ,suo,3,王,lv1
理,lǐ,li,3,王,lv1
琉,liú,liu,2,王,lv1
琅,láng,lang,2,王,lv1
捧,pěng,peng,3,扌,lv1
堵,dǔ,du,3,土,lv1
措,cuò,cuo,4,扌,lv1
描,miáo,miao,2,扌,lv1
域,yù,yu,4,土,lv1
捺,nà,na,4,扌,lv1
掩,yǎn,yan,3,扌,lv1
捷,jié,jie,2,扌,lv1
排,pái,pai,2,扌,lv1
排,pǎi,pai,3,扌,lv1
焉,yān,yan,1,灬,lv1
掉,diào,diao,4,扌,lv1
捶,chuí,chui,2,扌,lv1
赦,shè,she,4,赤,lv1
堆,duī,dui,1,土,lv1
推,tuī,tui,1,扌,lv1
埠,bù,bu,4,土,lv1
掀,xiān,xian,1,扌,lv1
授,shòu,shou,4,扌,lv1
捻,niǎn,nian,3,扌,lv1
捻,niē,nie,1,扌,lv1
教,jiào,jiao,4,攵,lv1
教,jiāo,jiao,1,攵,lv1
掏,tāo,tao,1,扌,lv1
掐,qiā,qia,1,扌,lv1
掠,lüè,lve,0,扌,lv1
掂,diān,dian,1,扌,lv1
培,péi,pei,2,土,lv1
接,jiē,jie,1,扌,lv1
掷,zhì,zhi,4,扌,lv1
控,kòng,kong,4,扌,lv1
探,tàn,tan,4,扌,lv1
据,jù,ju,4,扌,lv1
据,jū,ju,1,扌,lv1
掘,jué,jue,2,扌,lv1
掺,chān,chan,1,扌,lv1
掺,xiān,xian,1,扌,lv1
掺,càn,can,4,扌,lv1
掺,shǎn,shan,3,扌,lv1
职,zhí,zhi,2,耳,lv1
基,jī,ji,1,土,lv1
聆,líng,ling,2,耳,lv1
勘,kān,kan,1,力,lv1
聊,liáo,liao,2,耳,lv1
娶,qǔ,qu,3,女,lv1
著,zhù,zhu,4,艹,lv1
著,zhuó,zhuo,2,艹,lv1
著,zhe,zhe,0,艹,lv1
菱,líng,ling,2,艹,lv1
勒,lè,le,4,力,lv1
勒,lēi,lei,1,力,lv1
黄,huáng,huang,2,黄,lv1
菲,fēi,fei,1,艹,lv1
菲,fěi,fei,3,艹,lv1
萌,méng,meng,2,艹,lv1
萝,luó,luo,2,艹,lv1
菌,jūn,jun,1,艹,lv1
菌,jùn,jun,4,艹,lv1
萎,wěi,wei,3,艹,lv1
菜,cài,cai,4,艹,lv1
萄,táo,tao,2,艹,lv1
菊,jú,ju,2,艹,lv1
菩,pú,pu,2,艹,lv1
萍,píng,ping,2,艹,lv1
菠,bō,bo,1,艹,lv1
萤,yíng,ying,2,艹,lv1
营,yíng,ying,2,艹,lv1
乾,qián,qian,2,乙,lv1
乾,gān,gan,1,乙,lv1
萧,xiāo,xiao,1,艹,lv1
萨,sà,sa,4,艹,lv1
菇,gū,gu,1,艹,lv1
械,xiè,xie,4,木,lv1
彬,bīn,bin,1,彡,lv1
梦,mèng,meng,4,木,lv1
婪,lán,lan,2,女,lv1
梗,gěng,geng,3,木,lv1
梧,wú,wu,2,木,lv1
梢,shāo,shao,1,木,lv1
梢,sào,sao,4,木,lv1
梅,méi,mei,2,木,lv1
检,jiǎn,jian,3,木,lv1
梳,shū,shu,1,木,lv1
梯,tī,ti,1,木,lv1
桶,tǒng,tong,3,木,lv1
梭,suō,suo,1,木,lv1
救,jiù,jiu,4,攵,lv1
曹,cáo,cao,2,曰,lv1
副,fù,fu,4,刂,lv1
副,pì,pi,4,刂,lv1
票,piào,piao,4,示,lv1
票,piāo,piao,1,示,lv1
酝,yùn,yun,4,酉,lv1
酗,xù,xu,4,酉,lv1
厢,xiāng,xiang,1,厂,lv1
戚,qī,qi,1,戈,lv1
硅,guī,gui,1,石,lv1
硕,shuò,shuo,4,石,lv1
硕,shí,shi,2,石,lv1
奢,shē,she,1,大,lv1
盔,kuī,kui,1,皿,lv1
爽,shuǎng,shuang,3,爻,lv1
聋,lóng,long,2,耳,lv1
袭,xí,xi,2,衣,lv1
盛,shèng,sheng,4,皿,lv1
盛,chéng,cheng,2,皿,lv1
匾,biǎn,bian,3,匚,lv1
雪,xuě,xue,3,雨,lv1
辅,fǔ,fu,3,车,lv1
辆,liàng,liang,4,车,lv1
颅,lú,lu,2,页,lv1
虚,xū,xu,1,虍,lv1
彪,biāo,biao,1,彡,lv1
雀,què,que,4,隹,lv1
雀,qiāo,qiao,1,隹,lv1
雀,qiǎo,qiao,3,隹,lv1
堂,táng,tang,2,土,lv1
常,cháng,chang,2,巾,lv1
眶,kuàng,kuang,4,目,lv1
匙,chí,chi,2,匕,lv1
匙,shi,shi,0,匕,lv1
晨,chén,chen,2,日,lv1
睁,zhēng,zheng,1,目,lv1
眯,mī,mi,1,目,lv1
眯,mí,mi,2,目,lv1
眼,yǎn,yan,3,目,lv1
悬,xuán,xuan,2,心,lv1
野,yě,ye,3,里,lv1
啪,pā,pa,1,口,lv1
啦,lā,la,1,口,lv1
啦,la,la,0,口,lv1
曼,màn,man,4,曰,lv1
晦,huì,hui,4,日,lv1
晚,wǎn,wan,3,日,lv1
啄,zhuó,zhuo,2,口,lv1
啡,fēi,fei,1,口,lv1
距,jù,ju,4,足,lv1
趾,zhǐ,zhi,3,足,lv1
啃,kěn,ken,3,口,lv1
跃,yuè,yue,4,足,lv1
略,lüè,lve,0,田,lv1
蚯,qiū,qiu,1,虫,lv1
蛀,zhù,zhu,4,虫,lv1
蛇,shé,she,2,虫,lv1
蛇,yí,yi,2,虫,lv1
唬,hǔ,hu,3,口,lv1
唬,xià,xia,4,口,lv1
累,léi,lei,2,糸,lv1
累,lěi,lei,3,糸,lv1
累,lèi,lei,4,糸,lv1
鄂,è,e,4,阝,lv1
唱,chàng,chang,4,口,lv1
患,huàn,huan,4,心,lv1
啰,luō,luo,1,口,lv1
啰,luó,luo,2,口,lv1
啰,luo,luo,0,口,lv1
唾,tuò,tuo,4,口,lv1
唯,wéi,wei,2,口,lv1
啤,pí,pi,2,口,lv1
啥,shá,sha,2,口,lv1
啸,xiào,xiao,4,口,lv1
崖,yá,ya,2,山,lv1
崎,qí,qi,2,山,lv1
崭,zhǎn,zhan,3,山,lv1
崭,chán,chan,2,山,lv1
逻,luó,luo,2,辶,lv1
崔,cuī,cui,1,山,lv1
帷,wéi,wei,2,巾,lv1
崩,bēng,beng,1,山,lv1
崇,chóng,chong,2,山,lv1
崛,jué,jue,2,山,lv1
婴,yīng,ying,1,女,lv1
圈,quān,quan,1,囗,lv1
圈,juàn,juan,4,囗,lv1
圈,juān,juan,1,囗,lv1
铐,kào,kao,4,钅,lv1
铛,dāng,dang,1,钅,lv1
铛,chēng,cheng,1,钅,lv1
铝,lǚ,lv,3,钅,lv1
铜,tóng,tong,2,钅,lv1
铭,míng,ming,2,钅,lv1
铲,chǎn,chan,3,钅,lv1
银,yín,yin,2,钅,lv1
矫,jiǎo,jiao,3,矢,lv1
矫,jiáo,jiao,2,矢,lv1
甜,tián,tian,2,舌,lv1
秸,jiē,jie,1,禾,lv1
梨,lí,li,2,木,lv1
犁,lí,li,2,牛,lv1
秽,huì,hui,4,禾,lv1
移,yí,yi,2,禾,lv1
笨,bèn,ben,4,竹,lv1
笼,lóng,long,2,龙,lv1
笼,lǒng,long,3,龙,lv1
笛,dí,di,2,竹,lv1
笙,shēng,sheng,1,竹,lv1
符,fú,fu,2,竹,lv1
第,dì,di,4,竹,lv1
敏,mǐn,min,3,攵,lv1
做,zuò,zuo,4,亻,lv1
袋,dài,dai,4,衣,lv1
悠,yōu,you,1,心,lv1
偿,cháng,chang,2,亻,lv1
偶,ǒu,ou,3,亻,lv1
偎,wēi,wei,1,亻,lv1
偷,tōu,tou,1,亻,lv1
您,nín,nin,2,心,lv1
售,shòu,shou,4,口,lv1
停,tíng,ting,2,亻,lv1
偏,piān,pian,1,亻,lv1
躯,qū,qu,1,身,lv1
兜,dōu,dou,1,儿,lv1
假,jiǎ,jia,3,亻,lv1
假,jià,jia,4,亻,lv1
衅,xìn,xin,4,血,lv1
徘,pái,pai,2,彳,lv1
徙,xǐ,xi,3,彳,lv1
得,dé,de,2,彳,lv1
得,děi,dei,3,彳,lv1
得,de,de,0,彳,lv1
衔,xián,xian,2,行,lv1
盘,pán,pan,2,皿,lv1
舶,bó,bo,2,舟,lv1
船,chuán,chuan,2,舟,lv1
舵,duò,duo,4,舟,lv1
斜,xié,xie,2,斗,lv1
盒,hé,he,2,皿,lv1
鸽,gē,ge,1,鸟,lv1
敛,liǎn,lian,3,攵,lv1
悉,xī,xi,1,心,lv1
欲,yù,yu,4,欠,lv1
彩,cǎi,cai,3,彡,lv1
领,lǐng,ling,3,页,lv1
脚,jiǎo,jiao,3,月,lv1
脖,bó,bo,2,月,lv1
脯,fǔ,fu,3,月,lv1
豚,tún,tun,2,豕,lv1
脸,liǎn,lian,3,月,lv1
脱,tuō,tuo,1,月,lv1
象,xiàng,xiang,4,豕,lv1
够,gòu,gou,4,夕,lv1
逸,yì,yi,4,辶,lv1
猜,cāi,cai,1,犭,lv1
猪,zhū,zhu,1,犭,lv1
猎,liè,lie,4,犭,lv1
猫,māo,mao,1,犭,lv1
猫,máo,mao,2,犭,lv1
凰,huáng,huang,2,几,lv1
猖,chāng,chang,1,犭,lv1
猛,měng,meng,3,犭,lv1
祭,jì,ji,4,示,lv1
祭,zhài,zhai,4,示,lv1
馅,xiàn,xian,4,饣,lv1
馆,guǎn,guan,3,饣,lv1
凑,còu,cou,4,冫,lv1
减,jiǎn,jian,3,冫,lv1
毫,háo,hao,2,毛,lv1
烹,pēng,peng,1,灬,lv1
庶,shù,shu,4,广,lv1
麻,má,ma,2,麻,lv1
庵,ān,an,1,广,lv1
痊,quán,quan,2,疒,lv1
痒,yǎng,yang,3,疒,lv1
痕,hén,hen,2,疒,lv1
廊,láng,lang,2,广,lv1
康,kāng,kang,1,广,lv1
庸,yōng,yong,1,广,lv1
鹿,lù,lu,4,鹿,lv1
盗,dào,dao,4,皿,lv1
章,zhāng,zhang,1,立,lv1
竟,jìng,jing,4,立,lv1
商,shāng,shang,1,口,lv1
族,zú,zu,2,方,lv1
旋,xuán,xuan,2,方,lv1
旋,xuàn,xuan,4,方,lv1
望,wàng,wang,4,月,lv1
率,shuài,shuai,4,玄,lv1
率,lǜ,lv,4,玄,lv1
阎,yán,yan,2,门,lv1
阐,chǎn,chan,3,门,lv1
着,zhuó,zhuo,2,目,lv1
着,zháo,zhao,2,目,lv1
着,zhāo,zhao,1,目,lv1
着,zhe,zhe,0,目,lv1
羚,líng,ling,2,羊,lv1
盖,gài,gai,4,皿,lv1
盖,gě,ge,3,皿,lv1
盖,hé,he,2,皿,lv1
眷,juàn,juan,4,目,lv1
粘,nián,nian,2,米,lv1
粘,zhān,zhan,1,米,lv1
粗,cū,cu,1,米,lv1
粒,lì,li,4,米,lv1
断,duàn,duan,4,斤,lv1
剪,jiǎn,jian,3,刀,lv1
兽,shòu,shou,4,丷,lv1
焊,hàn,han,4,火,lv1
焕,huàn,huan,4,火,lv1
清,qīng,qing,1,氵,lv1
添,tiān,tian,1,氵,lv1
鸿,hóng,hong,2,鸟,lv1
淋,lín,lin,2,氵,lv1
淋,lìn,lin,4,氵,lv1
涯,yá,ya,2,氵,lv1
淹,yān,yan,1,氵,lv1
渠,qú,qu,2,氵,lv1
渠,jù,ju,4,氵,lv1
渐,jiàn,jian,4,氵,lv1
渐,jiān,jian,1,氵,lv1
淑,shū,shu,1,氵,lv1
淌,tǎng,tang,3,氵,lv1
淌,chǎng,chang,3,氵,lv1
混,hùn,hun,4,氵,lv1
混,hún,hun,2,氵,lv1
淮,huái,huai,2,氵,lv1
淆,xiáo,xiao,2,氵,lv1
渊,yuān,yuan,1,氵,lv1
淫,yín,yin,2,氵,lv1
渔,yú,yu,2,氵,lv1
淘,táo,tao,2,氵,lv1
淳,chún,chun,2,氵,lv1
淳,zhūn,zhun,1,氵,lv1
液,yè,ye,4,氵,lv1
淤,yū,yu,1,氵,lv1
淡,dàn,dan,4,氵,lv1
淀,diàn,dian,4,氵,lv1
深,shēn,shen,1,氵,lv1
涮,shuàn,shuan,4,氵,lv1
涵,hán,han,2,氵,lv1
婆,pó,po,2,女,lv1
梁,liáng,liang,2,木,lv1
渗,shèn,shen,4,氵,lv1
情,qíng,qing,2,忄,lv1
惜,xī,xi,1,忄,lv1
惭,cán,can,2,忄,lv1
悼,dào,dao,4,忄,lv1
惧,jù,ju,4,忄,lv1
惕,tì,ti,4,忄,lv1
惟,wéi,wei,2,忄,lv1
惊,jīng,jing,1,忄,lv1
惦,diàn,dian,4,忄,lv1
悴,cuì,cui,4,忄,lv1
惋,wǎn,wan,3,忄,lv1
惨,cǎn,can,3,忄,lv1
惯,guàn,guan,4,忄,lv1
寇,kòu,kou,4,宀,lv1
寅,yín,yin,2,宀,lv1
寄,jì,ji,4,宀,lv1
寂,jì,ji,4,宀,lv1
宿,sù,su,4,宀,lv1
宿,xiǔ,xiu,3,宀,lv1
宿,xiù,xiu,4,宀,lv1
窒,zhì,zhi,4,穴,lv1
窑,yáo,yao,2,穴,lv1
密,mì,mi,4,宀,lv1
谋,móu,mou,2,讠,lv1
谍,dié,die,2,讠,lv1
谎,huǎng,huang,3,讠,lv1
谐,xié,xie,2,讠,lv1
袱,fú,fu,2,衤,lv1
祷,dǎo,dao,3,礻,lv1
祸,huò,huo,4,礻,lv1
谓,wèi,wei,4,讠,lv1
谚,yàn,yan,4,讠,lv1
谜,mí,mi,2,讠,lv1
逮,dài,dai,4,辶,lv1
逮,dǎi,dai,3,辶,lv1
敢,gǎn,gan,3,攵,lv1
尉,wèi,wei,4,寸,lv1
尉,yù,yu,4,寸,lv1
屠,tú,tu,2,尸,lv1
弹,dàn,dan,4,弓,lv1
弹,tán,tan,2,弓,lv1
隋,suí,sui,2,阝,lv1
隋,duò,duo,4,阝,lv1
堕,duò,duo,4,土,lv1
堕,huī,hui,1,土,lv1
随,suí,sui,2,阝,lv1
蛋,dàn,dan,4,虫,lv1
隅,yú,yu,2,阝,lv1
隆,lóng,long,2,阝,lv1
隐,yǐn,yin,3,阝,lv1
隐,yìn,yin,4,阝,lv1
婚,hūn,hun,1,女,lv1
婶,shěn,shen,3,女,lv1
婉,wǎn,wan,3,女,lv1
颇,pō,po,1,页,lv1
颈,jǐng,jing,3,页,lv1
颈,gěng,geng,3,页,lv1
绩,jì,ji,4,纟,lv1
绪,xù,xu,4,纟,lv1
续,xù,xu,4,纟,lv1
骑,qí,qi,2,马,lv1
绰,chuò,chuo,4,纟,lv1
绰,chāo,chao,1,纟,lv1
绳,shéng,sheng,2,纟,lv1
维,wéi,wei,2,纟,lv1
绵,mián,mian,2,纟,lv1
绷,bēng,beng,1,纟,lv1
绷,běng,beng,3,纟,lv1
绷,bèng,beng,4,纟,lv1
绸,chóu,chou,2,纟,lv1
综,zōng,zong,1,纟,lv1
综,zèng,zeng,4,纟,lv1
绽,zhàn,zhan,4,纟,lv1
绿,lǜ,lv,4,纟,lv1
绿,lù,lu,4,纟,lv1
缀,zhuì,zhui,4,纟,lv1
巢,cháo,chao,2,巛,lv1
琴,qín,qin,2,王,lv1
琳,lín,lin,2,王,lv1
琢,zhuó,zhuo,2,王,lv1
琢,zuó,zuo,2,王,lv1
琼,qióng,qiong,2,王,lv1
斑,bān,ban,1,文,lv1
替,tì,ti,4,曰,lv1
揍,zòu,zou,4,扌,lv1
款,kuǎn,kuan,3,欠,lv1
堪,kān,kan,1,土,lv1
塔,tǎ,ta,3,土,lv1
搭,dā,da,1,扌,lv1
堰,yàn,yan,4,土,lv1
揩,kāi,kai,1,扌,lv1
越,yuè,yue,4,走,lv1
趁,chèn,chen,4,走,lv1
趋,qū,qu,1,走,lv1
趋,cù,cu,4,走,lv1
超,chāo,chao,1,走,lv1
揽,lǎn,lan,3,扌,lv1
堤,dī,di,1,土,lv1
提,tí,ti,2,扌,lv1
提,dī,di,1,扌,lv1
提,dǐ,di,3,扌,lv1
博,bó,bo,2,十,lv1
揭,jiē,jie,1,扌,lv1
揭,qì,qi,4,扌,lv1
喜,xǐ,xi,3,口,lv1
彭,péng,peng,2,彡,lv1
彭,bāng,bang,1,彡,lv1
揣,chuǎi,chuai,3,扌,lv1
揣,chuài,chuai,4,扌,lv1
揣,chuāi,chuai,1,扌,lv1
揣,tuán,tuan,2,扌,lv1
揣,zhuī,zhui,1,扌,lv1
插,chā,cha,1,扌,lv1
揪,jiū,jiu,1,扌,lv1
搜,sōu,sou,1,扌,lv1
煮,zhǔ,zhu,3,灬,lv1
援,yuán,yuan,2,扌,lv1
搀,chān,chan,1,扌,lv1
裁,cái,cai,2,衣,lv1
搁,gē,ge,1,扌,lv1
搁,gé,ge,2,扌,lv1
搓,cuō,cuo,1,扌,lv1
搂,lǒu,lou,3,扌,lv1
搂,lōu,lou,1,扌,lv1
搅,jiǎo,jiao,3,扌,lv1
壹,yī,yi,1,士,lv1
握,wò,wo,4,扌,lv1
搔,sāo,sao,1,扌,lv1
揉,róu,rou,2,扌,lv1
斯,sī,si,1,斤,lv1
期,qī,qi,1,月,lv1
期,jī,ji,1,月,lv1
欺,qī,qi,1,欠,lv1
联,lián,lian,2,耳,lv1
葫,hú,hu,2,艹,lv1
散,sàn,san,4,攵,lv1
散,sǎn,san,3,攵,lv1
惹,rě,re,3,心,lv1
葬,zàng,zang,4,艹,lv1
募,mù,mu,4,力,lv1
葛,gé,ge,2,艹,lv1
葛,gě,ge,3,艹,lv1
董,dǒng,dong,3,艹,lv1
葡,pú,pu,2,艹,lv1
敬,jìng,jing,4,攵,lv1
葱,cōng,cong,1,艹,lv1
蒋,jiǎng,jiang,3,艹,lv1
蒂,dì,di,4,艹,lv1
落,là,la,4,艹,lv1
落,luò,luo,4,艹,lv1
落,lào,lao,4,艹,lv1
韩,hán,han,2,韦,lv1
朝,zhāo,zhao,1,月,lv1
朝,cháo,chao,2,月,lv1
辜,gū,gu,1,辛,lv1
葵,kuí,kui,2,艹,lv1
棒,bàng,bang,4,木,lv1
棱,léng,leng,2,木,lv1
棱,lēng,leng,1,木,lv1
棱,líng,ling,2,木,lv1
棋,qí,qi,2,木,lv1
椰,yē,ye,1,木,lv1
植,zhí,zhi,2,木,lv1
森,sēn,sen,1,木,lv1
焚,fén,fen,2,火,lv1
椅,yǐ,yi,3,木,lv1
椅,yī,yi,1,木,lv1
椒,jiāo,jiao,1,木,lv1
棵,kē,ke,1,木,lv1
棍,gùn,gun,4,木,lv1
棍,hùn,hun,4,木,lv1
椎,zhuī,zhui,1,木,lv1
椎,chuí,chui,2,木,lv1
棉,mián,mian,2,木,lv1
棚,péng,peng,2,木,lv1
棕,zōng,zong,1,木,lv1
棺,guān,guan,1,木,lv1
榔,láng,lang,2,木,lv1
椭,tuǒ,tuo,3,木,lv1
惠,huì,hui,4,心,lv1
惑,huò,huo,4,心,lv1
逼,bī,bi,1,辶,lv1
粟,sù,su,4,米,lv1
棘,jí,ji,2,木,lv1
酣,hān,han,1,酉,lv1
酥,sū,su,1,酉,lv1
厨,chú,chu,2,厂,lv1
厦,shà,sha,4,厂,lv1
厦,xià,xia,4,厂,lv1
硬,yìng,ying,4,石,lv1
硝,xiāo,xiao,1,石,lv1
确,què,que,4,石,lv1
硫,liú,liu,2,石,lv1
雁,yàn,yan,4,隹,lv1
殖,zhí,zhi,2,歹,lv1
殖,shi,shi,0,歹,lv1
裂,liè,lie,4,衣,lv1
裂,liě,lie,3,衣,lv1
雄,xióng,xiong,2,隹,lv1
颊,jiá,jia,2,页,lv1
雳,lì,li,4,雨,lv1
暂,zàn,zan,4,日,lv1
雅,yǎ,ya,3,隹,lv1
翘,qiáo,qiao,2,羽,lv1
翘,qiào,qiao,4,羽,lv1
辈,bèi,bei,4,车,lv1
悲,bēi,bei,1,心,lv1
紫,zǐ,zi,3,糸,lv1
凿,záo,zao,2,凵,lv1
辉,huī,hui,1,车,lv1
敞,chǎng,chang,3,攵,lv1
棠,táng,tang,2,木,lv1
赏,shǎng,shang,3,贝,lv1
掌,zhǎng,zhang,3,手,lv1
晴,qíng,qing,2,日,lv1
睐,lài,lai,4,目,lv1
暑,shǔ,shu,3,日,lv1
最,zuì,zui,4,曰,lv1
晰,xī,xi,1,日,lv1
量,liáng,liang,2,里,lv1
量,liàng,liang,4,里,lv1
鼎,dǐng,ding,3,鼎,lv1
喷,pēn,pen,1,口,lv1
喷,pèn,pen,4,口,lv1
喳,zhā,zha,1,口,lv1
喳,chā,cha,1,口,lv1
晶,jīng,jing,1,日,lv1
喇,lǎ,la,3,口,lv1
遇,yù,yu,4,辶,lv1
喊,hǎn,han,3,口,lv1
遏,è,e,4,辶,lv1
晾,liàng,liang,4,日,lv1
景,jǐng,jing,3,日,lv1
景,yǐng,ying,3,日,lv1
畴,chóu,chou,2,田,lv1
践,jiàn,jian,4,足,lv1
跋,bá,ba,2,足,lv1
跌,diē,die,1,足,lv1
跑,pǎo,pao,3,足,lv1
跑,páo,pao,2,足,lv1
跛,bǒ,bo,3,足,lv1
遗,yí,yi,2,辶,lv1
蛙,wā,wa,1,虫,lv1
蛛,zhū,zhu,1,虫,lv1
蜓,tíng,ting,2,虫,lv1
蜒,yán,yan,2,虫,lv1
蛤,gé,ge,2,虫,lv1
蛤,há,ha,2,虫,lv1
喝,hē,he,1,口,lv1
喝,hè,he,4,口,lv1
喝,yè,ye,4,口,lv1
鹃,juān,juan,1,鸟,lv1
喂,wèi,wei,4,口,lv1
喘,chuǎn,chuan,3,口,lv1
喉,hóu,hou,2,口,lv1
喻,yù,yu,4,口,lv1
啼,tí,ti,2,口,lv1
喧,xuān,xuan,1,口,lv1
嵌,qiàn,qian,4,山,lv1
嵌,kàn,kan,4,山,lv1
幅,fú,fu,2,巾,lv1
帽,mào,mao,4,巾,lv1
赋,fù,fu,4,贝,lv1
赌,dǔ,du,3,贝,lv1
赎,shú,shu,2,贝,lv1
赐,cì,ci,4,贝,lv1
赔,péi,pei,2,贝,lv1
黑,hēi,hei,1,黑,lv1
铸,zhù,zhu,4,钅,lv1
铺,pū,pu,1,钅,lv1
铺,pù,pu,4,钅,lv1
链,liàn,lian,4,钅,lv1
销,xiāo,xiao,1,钅,lv1
锁,suǒ,suo,3,钅,lv1
锄,chú,chu,2,钅,lv1
锅,guō,guo,1,钅,lv1
锈,xiù,xiu,4,钅,lv1
锋,fēng,feng,1,钅,lv1
锌,xīn,xin,1,钅,lv1
锐,ruì,rui,4,钅,lv1
甥,shēng,sheng,1,生,lv1
掰,bāi,bai,1,手,lv1
短,duǎn,duan,3,矢,lv1
智,zhì,zhi,4,日,lv1
氮,dàn,dan,4,气,lv1
毯,tǎn,tan,3,毛,lv1
氯,lǜ,lv,4,气,lv1
鹅,é,e,2,鸟,lv1
